,User,Source,Text,Date,Compound,Positive,Negative,Neutral,Tweets Ago
391,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",'The Simpsons' predicted Disney would buy Fox in an episode that aired way back in 1998 https://t.co/25CTKVuWMH https://t.co/NbedTPJKus,Fri Dec 15 06:01:09 +0000 2017,0.0,0.0,1.0,0.0,92
392,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Facebook to put ads before (some) videos https://t.co/ubxSCIE6JG https://t.co/LF4LUALy9b,Fri Dec 15 05:48:37 +0000 2017,0.0,0.0,1.0,0.0,93
393,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I wasn’t ready for a woman President"": 81% of voters in this small Kentucky town voted for Trump, and most are sti… https://t.co/hUbnOZW4Df",Fri Dec 15 05:47:14 +0000 2017,0.3612,0.106,0.894,0.0,94
394,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",DOJ says no wrongdoing in release of FBI agent's texts https://t.co/beXGECyg0x,Fri Dec 15 05:40:08 +0000 2017,-0.296,0.0,0.82,0.18,95
395,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Two paintings by Renaissance artist Raphael have been discovered at the Vatican - after being hidden for 500 years… https://t.co/5C2pEoMN1F,Fri Dec 15 05:33:12 +0000 2017,0.0,0.0,1.0,0.0,96
396,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A wide-reaching investigation into child abuse across Australia has called for sweeping changes to be made, includi… https://t.co/lCfdCE6dEi",Fri Dec 15 05:21:04 +0000 2017,-0.6369,0.0,0.792,0.208,97
397,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A new report finds that while teen drinking, smoking and drug use overall is fairly low, the percentage of teens us… https://t.co/NNZVRKzb8z",Fri Dec 15 05:16:05 +0000 2017,-0.2732,0.0,0.905,0.095,98
398,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For the first time, eight planets have been found orbiting a distant star, Kepler-90, 2,545 light-years from Earth,… https://t.co/0p67ytLeE7",Fri Dec 15 05:01:04 +0000 2017,0.0,0.0,1.0,0.0,99
399,@CNN,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The strange and fascinating stories behind your favorite Christmas songs https://t.co/wH3jovlTt9,Fri Dec 15 04:46:02 +0000 2017,0.6908,0.399,0.491,0.11,100
400,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On ""Hannity,"" @newtgingrich urged the attorney general to pursue dishonesty in the @FBI and @TheJusticeDept.… https://t.co/dmEK3cuAuA",Fri Dec 15 20:48:24 +0000 2017,0.0,0.0,1.0,0.0,1
401,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kansas Democrat Andrea Ramsey drops out of House race over 2005 harassment suit https://t.co/hFFQ9CmuPT,Fri Dec 15 20:42:38 +0000 2017,-0.5423,0.0,0.788,0.212,2
402,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BREAKING NEWS: @SenBobCorker will vote for GOP tax bill. https://t.co/rFQxEPMcLK,Fri Dec 15 20:26:49 +0000 2017,0.0,0.0,1.0,0.0,3
403,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Santa, #ChristmasTrees 'not appropriate' for holidays, students told at University event  https://t.co/UfVX46ftn5",Fri Dec 15 20:20:52 +0000 2017,-0.2924,0.0,0.834,0.166,4
404,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""We will protect those who protect us and we believe criminals who kill police officers should get the dea… https://t.co/ThXqDGDzLX",Fri Dec 15 20:00:03 +0000 2017,-0.6369,0.17,0.556,0.275,5
405,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dennis Rodman says Kim Jong Un 'probably' a madman, 'but I didn't see that' https://t.co/Qa7uShcozx",Fri Dec 15 19:44:58 +0000 2017,0.0,0.0,1.0,0.0,6
406,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Net Neutrality 'Hysteria' Is Misplaced: FCC Chairman Hits Back at @JimmyKimmel https://t.co/BsmrJ9gybl,Fri Dec 15 19:37:53 +0000 2017,0.0,0.0,1.0,0.0,7
407,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On ""Fox News @ Night with @ShannonBream,"" @GiannoCaldwell slammed Chicago Mayor @RahmEmanuel for failing to stop th… https://t.co/sEG4M03oqC",Fri Dec 15 19:36:57 +0000 2017,-0.6705,0.0,0.732,0.268,8
408,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Happy #BillofRights Day! https://t.co/NRTpfJcMob,Fri Dec 15 19:35:55 +0000 2017,0.6114,0.571,0.429,0.0,9
409,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Democrat senators (and @BernieSanders) calling for @POTUS to resign. https://t.co/zSBJ8OldzN,Fri Dec 15 19:31:59 +0000 2017,-0.34,0.0,0.789,0.211,10
410,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",World War II veteran given 'best Christmas present' by stranger at grocery store https://t.co/ybHs3PZntA,Fri Dec 15 19:28:30 +0000 2017,0.0772,0.209,0.597,0.194,11
411,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""We will protect those who protect us and we believe criminals who kill police officers should get the dea… https://t.co/wLkngQFXAH",Fri Dec 15 19:22:33 +0000 2017,-0.6369,0.17,0.556,0.275,12
412,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@SenSchumer: ""God bless wealthy people. I'm glad we have them, but they don't need a tax break. It's average middl… https://t.co/zFLgUKz73i",Fri Dec 15 19:12:12 +0000 2017,0.6369,0.31,0.69,0.0,13
413,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Breaking News: @ChadPergram: Sources say @marcorubio is a yes on tax bill after some fixes. https://t.co/mAtnPn3zx3,Fri Dec 15 19:02:47 +0000 2017,0.4019,0.162,0.838,0.0,14
414,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@TiffanyDCross: ""Undocumented immigrants contribute a great deal to this country... We have to stop criminalizing… https://t.co/t0dwi7VgrU",Fri Dec 15 18:57:36 +0000 2017,0.4404,0.212,0.674,0.114,15
415,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@RCamposDuffy: ""Hispanics fell into poverty under by the millions under Obama."" #OutnumberedOT https://t.co/1n8zYcdt4y",Fri Dec 15 18:56:01 +0000 2017,-0.5106,0.0,0.784,0.216,16
416,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Family finds hidden camera in Carnival Cruise stateroom https://t.co/BYVSALYaV4,Fri Dec 15 18:54:00 +0000 2017,0.0,0.0,1.0,0.0,17
417,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OPINION: Feminists want women to be liberated from men, marriage and children -- no wonder they never use the word… https://t.co/F2JxdiJrlt",Fri Dec 15 18:47:27 +0000 2017,-0.2263,0.058,0.844,0.098,18
418,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Porn star Yurizan Beltran found dead days after suicide of August Ames https://t.co/vdQOVJq4Kz,Fri Dec 15 18:19:50 +0000 2017,-0.8689,0.0,0.556,0.444,19
419,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Secretary of State Rex Tillerson: “The president’s policy on North Korea is quite clear...Our communication channel… https://t.co/YQ5xKD3Nx5,Fri Dec 15 18:09:29 +0000 2017,0.0,0.0,1.0,0.0,20
420,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Attorney Lisa Bloom sought to line up paydays for women accusing Trump of sexual misconduct: report https://t.co/6GY9kivftq,Fri Dec 15 17:59:12 +0000 2017,-0.1779,0.0,0.904,0.096,21
421,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Matt Damon: Weinstein and Franken 'do not belong in the same category' https://t.co/Bs9qHC7eAH,Fri Dec 15 17:37:42 +0000 2017,0.0,0.0,1.0,0.0,22
422,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""How is it that not a single person around @HillaryClinton was indicted for what went on?""… https://t.co/Is3jiboHPM",Fri Dec 15 17:27:05 +0000 2017,0.0,0.0,1.0,0.0,23
423,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Massive, 3-mile-wide 'potentially hazardous asteroid' will zoom past Earth tomorrow https://t.co/srGx3OGsDr",Fri Dec 15 17:25:31 +0000 2017,0.0,0.0,1.0,0.0,24
424,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@david_avella: ""The goon squad that the Obama Administration put in was as incompetent at trying to influence an e… https://t.co/xqs1tzH4pi",Fri Dec 15 17:23:08 +0000 2017,-0.4767,0.0,0.86,0.14,25
425,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Prince Harry, Meghan Markle to marry on May 19 https://t.co/ufzjM09kqh https://t.co/i7gec6QxZY",Fri Dec 15 17:19:23 +0000 2017,0.0,0.0,1.0,0.0,26
426,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS predicts 'monumental' tax bill will pass next week, amid uncertainty in Senate https://t.co/vPTaehvP4G",Fri Dec 15 17:17:08 +0000 2017,-0.34,0.0,0.844,0.156,27
427,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Trump blasts FBI ahead of speech at FBI Academy but tells graduating class he 'has their back' https://t.co/GxmmIKeBPX,Fri Dec 15 17:15:53 +0000 2017,0.0,0.0,1.0,0.0,28
428,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@david_avella: ""If everything you hear about this bill, of course you're going to have a negative opinion.""… https://t.co/RdjAnudkXl",Fri Dec 15 17:09:44 +0000 2017,-0.5719,0.0,0.812,0.188,29
429,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@pdoocy: ""@marcorubio is still upset that changes that have been made to the Child Tax Credit aren't enough."" https://t.co/8STRpeBtd3",Fri Dec 15 17:04:26 +0000 2017,0.0,0.117,0.766,0.117,30
430,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","'Jingle Bells' rooted in racism, Boston University professor says https://t.co/iwgK6WHQX3",Fri Dec 15 16:59:27 +0000 2017,-0.6249,0.0,0.687,0.313,31
431,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Varneyco: ""Tens of millions of people will get a higher paycheck in February of next year."" https://t.co/iQtMQrX3nV",Fri Dec 15 16:58:03 +0000 2017,0.0,0.0,1.0,0.0,32
432,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Teacher, 32, had oral sex, intercourse in school with teen boy student https://t.co/oMfqND0eRt",Fri Dec 15 16:54:50 +0000 2017,0.0,0.0,1.0,0.0,33
433,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""There is absolutely no collusion. I didn't make a phone call to Russia. I have nothing to do with Russia.… https://t.co/csao854Sgc",Fri Dec 15 16:52:08 +0000 2017,-0.3597,0.0,0.878,0.122,34
434,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Earlier at the @WhiteHouse, @POTUS reiterated his assertion that he and his campaign did not collude with Russia. https://t.co/WnoSqVJVJv",Fri Dec 15 16:49:33 +0000 2017,0.0,0.0,1.0,0.0,35
435,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@RCamposDuffy on Media Cheering @OMAROSA's Exit: 'Special Punishment' for Minority Trump Backers… https://t.co/EfEUVW2Tp0,Fri Dec 15 16:42:45 +0000 2017,0.4215,0.312,0.521,0.167,36
436,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@GiannoCaldwell: ""The FBI is not a political organization. They should not determine who wins or loses based on po… https://t.co/nOzJSSyvgc",Fri Dec 15 16:35:15 +0000 2017,-0.6483,0.0,0.762,0.238,37
437,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fans blast Taylor Swift for saying 2017 'couldn't have been better' https://t.co/25PkwBsDnc,Fri Dec 15 16:30:47 +0000 2017,-0.1546,0.127,0.704,0.169,38
438,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",New York man accused of fabricating decorated Green Beret military career https://t.co/84qXGvFkQW,Fri Dec 15 16:18:37 +0000 2017,-0.296,0.0,0.833,0.167,39
439,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""We will protect those who protect us and we believe criminals who kill police officers should get the dea… https://t.co/eHZSOuldHE",Fri Dec 15 16:09:50 +0000 2017,-0.6369,0.17,0.556,0.275,40
440,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On ""Fox News @ Night with @ShannonBream,"" @GiannoCaldwell slammed Chicago Mayor @RahmEmanuel for failing to stop th… https://t.co/xG9pjIF5Nh",Fri Dec 15 16:08:48 +0000 2017,-0.6705,0.0,0.732,0.268,41
441,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Today, we honor you. We thank you, and we know that by your example some of the children here today and w… https://t.co/CKeMFBp9UX",Fri Dec 15 15:54:29 +0000 2017,0.6908,0.206,0.794,0.0,42
442,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""You are the guardians who keep us safe, who ward off danger, and who confront evil so that the good will… https://t.co/9Ie6l8WykN",Fri Dec 15 15:53:57 +0000 2017,-0.5325,0.181,0.536,0.283,43
443,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""To any member of MS-13 listening, I have a message for you: we will find you, we will arrest you, we will… https://t.co/IKR8o7gxQK",Fri Dec 15 15:50:00 +0000 2017,-0.34,0.0,0.897,0.103,44
444,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""ICE - these are great people too... and the border patrol agents, great people."" https://t.co/epKxhzHplZ",Fri Dec 15 15:49:07 +0000 2017,0.8481,0.387,0.613,0.0,45
445,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Already this year, @TheJusticeDept has worked with partners in Central America to arrest and charge rough… https://t.co/kEvYW7ihGC",Fri Dec 15 15:48:21 +0000 2017,-0.34,0.0,0.876,0.124,46
446,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""We're calling for Congress to end chain migration and to end the visa lottery system and replace it with… https://t.co/dsjVM0sNKl",Fri Dec 15 15:47:31 +0000 2017,0.0,0.0,1.0,0.0,47
447,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""As President, my greatest duty is to protect our nation and to protect our people."" https://t.co/s8488w9clI",Fri Dec 15 15:46:31 +0000 2017,0.8555,0.402,0.598,0.0,48
448,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""No family should have to worry about bullets flying through windows or gangs recruiting on street corners… https://t.co/7B7VFoihKW",Fri Dec 15 15:46:03 +0000 2017,-0.6249,0.0,0.769,0.231,49
449,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""If we want to bring down violent crime then we must stand up for police."" https://t.co/26QXdaxINP",Fri Dec 15 15:45:34 +0000 2017,-0.7964,0.057,0.617,0.326,50
450,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Criminals who kill police officers should get the death penalty."" https://t.co/sCRnVGPO00",Fri Dec 15 15:44:39 +0000 2017,-0.9231,0.0,0.423,0.577,51
451,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""We will protect those who protect us."" https://t.co/t50MOg8IA6",Fri Dec 15 15:44:24 +0000 2017,0.6369,0.426,0.574,0.0,52
452,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Every drop of blood spilled from our men and women in blue is a wound inflicted on our nation and when a… https://t.co/Dte6SbdqRP",Fri Dec 15 15:43:49 +0000 2017,-0.2732,0.0,0.913,0.087,53
453,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""This anti-police sentiment is wrong, and it's dangerous, and we will not stand for it."" https://t.co/60KEmu30uh",Fri Dec 15 15:43:12 +0000 2017,-0.7351,0.0,0.708,0.292,54
454,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Police departments are overstretched, they're underfunded, and they're totally underappreciated - except… https://t.co/EtM1QAqeje",Fri Dec 15 15:42:40 +0000 2017,0.0,0.0,1.0,0.0,55
455,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS to law enforcement: ""The President of the United States has your back 100%. I will fight for you and I will… https://t.co/VAnajVjehr",Fri Dec 15 15:42:02 +0000 2017,0.0516,0.115,0.779,0.107,56
456,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""We as a country must do a better job showing our police officers the respect and gratitude that you have… https://t.co/Ae0UIVaeMf",Fri Dec 15 15:40:57 +0000 2017,0.8519,0.354,0.646,0.0,57
457,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Being a police officer is not just a career. It's a calling."" https://t.co/hpSxzhaCCh",Fri Dec 15 15:40:02 +0000 2017,0.0,0.0,1.0,0.0,58
458,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""On behalf of all Americans, to every law enforcement family here today and all across the nation, thank y… https://t.co/TUUGsSmdHS",Fri Dec 15 15:39:28 +0000 2017,0.3612,0.111,0.889,0.0,59
459,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""With me as your President, America's police will have a true friend and loyal champion in the White House… https://t.co/K346R5gg1c",Fri Dec 15 15:38:48 +0000 2017,0.9186,0.448,0.552,0.0,60
460,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""It's an honor to stand here today with the incredible men and women of law enforcement."" https://t.co/korgBEzdNA",Fri Dec 15 15:36:38 +0000 2017,0.4939,0.158,0.842,0.0,61
461,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Awaiting @POTUS speech at @FBI Academy. https://t.co/kI4YI6Igze,Fri Dec 15 15:32:47 +0000 2017,0.0,0.0,1.0,0.0,62
462,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Happy #BillofRights Day! https://t.co/KBiW7uTixV,Fri Dec 15 15:32:11 +0000 2017,0.6114,0.571,0.429,0.0,63
463,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pardon Michael Flynn? @POTUS says not ready to talk about that - 'yet' https://t.co/KIETxNizl7,Fri Dec 15 15:31:02 +0000 2017,0.049,0.149,0.714,0.137,64
464,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Miss Iraq forced to flee country over Instagram photo alongside Miss Israel https://t.co/a6U8Y1aKNq,Fri Dec 15 15:29:13 +0000 2017,-0.6369,0.0,0.617,0.383,65
465,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Net Neutrality 'Hysteria' Is Misplaced: FCC Chairman Hits Back at Jimmy Kimmel https://t.co/BsmrJ9gybl,Fri Dec 15 15:26:36 +0000 2017,0.0,0.0,1.0,0.0,66
466,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Awaiting @POTUS speech at @FBI Academy. https://t.co/dHHfATkVWR,Fri Dec 15 15:14:30 +0000 2017,0.0,0.0,1.0,0.0,67
467,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ex-NBC News production assistant reveals secret relationship with Matt Lauer https://t.co/9S3s0phozR,Fri Dec 15 15:12:56 +0000 2017,0.0,0.0,1.0,0.0,68
468,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@SecondLady Karen Pence has released her and Vice President Mike Pence's official Christmas portrait, taken at the… https://t.co/XhbVFci5q6",Fri Dec 15 15:10:39 +0000 2017,0.0,0.0,1.0,0.0,69
469,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""It's a shame what's happened with the FBI. But we're going to rebuild the FBI. It'll be bigger and better… https://t.co/iao83yUxSq",Fri Dec 15 15:07:16 +0000 2017,-0.4767,0.0,0.866,0.134,70
470,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",News Alert: Awaiting @POTUS speech at @FBI Academy. https://t.co/0pX3i3t4G9,Fri Dec 15 15:00:26 +0000 2017,0.296,0.216,0.784,0.0,71
471,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moments ago at The @WhiteHouse, @POTUS reiterated his assertion that he and his campaign did not collude with Russi… https://t.co/TDmtMCk2hO",Fri Dec 15 15:00:05 +0000 2017,0.0,0.0,1.0,0.0,72
472,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""There is absolutely no collusion. I didn't make a phone call to Russia. I have nothing to do with Russia.… https://t.co/4Fz3dnqxRY",Fri Dec 15 14:52:32 +0000 2017,-0.3597,0.0,0.878,0.122,73
473,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""It's a shame what's happened with the FBI. But, we're going to rebuild the FBI. It'll be bigger and bette… https://t.co/Cr0vDgW8AB",Fri Dec 15 14:48:10 +0000 2017,-0.4767,0.0,0.866,0.134,74
474,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""I don't want to talk about pardons for @GenFlynn yet. We'll see what happens."" https://t.co/uixCTBvV8A",Fri Dec 15 14:45:55 +0000 2017,0.2448,0.126,0.804,0.07,75
475,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""@TheDemocrats have done nothing in terms of children... We're putting in a tremendous child tax credit."" https://t.co/R9PpRiSE41",Fri Dec 15 14:44:49 +0000 2017,0.0,0.0,1.0,0.0,76
476,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""Even the Democrats admit there's no collusion... They've found tremendous things on the other side - when… https://t.co/2Ya8CcGzbg",Fri Dec 15 14:43:07 +0000 2017,-0.1027,0.09,0.8,0.11,77
477,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""There is absolutely no collusion. I didn't make a phone call to Russia. I have nothing to do with Russia.… https://t.co/LhGaGaO4EN",Fri Dec 15 14:42:26 +0000 2017,-0.3597,0.0,0.878,0.122,78
478,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""There is absolutely no collusion. That has been proven."" https://t.co/Whb2ZeAVPD",Fri Dec 15 14:41:42 +0000 2017,-0.3597,0.0,0.8,0.2,79
479,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Reporter: ""Should Roy Moore concede?""

@POTUS: I think he should."" https://t.co/mncYe5lpTi",Fri Dec 15 14:41:17 +0000 2017,0.0,0.0,1.0,0.0,80
480,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""The level of anger at what they've been witnessing with respect to the FBI is certainly very sad."" https://t.co/xH7pdHwJ4x",Fri Dec 15 14:40:51 +0000 2017,0.2023,0.21,0.649,0.141,81
481,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@POTUS: ""It's a shame what's happened with the FBI. But we're going to rebuild the FBI. It'll be bigger and better… https://t.co/G852jgRC2l",Fri Dec 15 14:40:14 +0000 2017,-0.4767,0.0,0.866,0.134,82
482,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OPINION: Democrats are losing support from many - including me - as they move further left (via @FoxNewsOpinion) https://t.co/jxTM63SLwC,Fri Dec 15 14:37:01 +0000 2017,0.0258,0.133,0.739,0.128,83
483,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sophia Loren's love affair with Cary Grant, lasting marriage to husband Carlo Ponti explored in new book https://t.co/HmiLDap17c",Fri Dec 15 14:34:48 +0000 2017,0.7717,0.295,0.705,0.0,84
484,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AWAITING: @POTUS speech at the FBI National Academy https://t.co/6KyMtZNwNG,Fri Dec 15 14:33:35 +0000 2017,0.0,0.0,1.0,0.0,85
485,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@SecondLady Karen Pence has released her and Vice President Mike Pence's official Christmas portrait, taken at the… https://t.co/hRYiYXsgZA",Fri Dec 15 13:36:07 +0000 2017,0.0,0.0,1.0,0.0,86
486,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ESPN a pit of sexism, hostility toward women: report https://t.co/JwtDBn27Wd",Fri Dec 15 13:33:09 +0000 2017,-0.5423,0.0,0.696,0.304,87
487,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Varneyco: ""Tens of millions of people will get a higher paycheck in February of next year."" https://t.co/j8U45zV10A",Fri Dec 15 13:26:13 +0000 2017,0.0,0.0,1.0,0.0,88
488,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@Varneyco on tax reform: ""At the very last minute, I just can't see the Republican Party saying, 'No, we're not go… https://t.co/mTQ3ynIb1I",Fri Dec 15 13:20:26 +0000 2017,0.4019,0.119,0.881,0.0,89
489,@FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@Varneyco: ""Yes, it will give us growth in the economy next year and tens of millions of people will get a higher… https://t.co/K1kHVlB1nr",Fri Dec 15 13:18:56 +0000 2017,0.3818,0.11,0.89,0.0,90
490,@FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS to speak at @FBI National Academy today. https://t.co/ESkY8uQnXi,Fri Dec 15 13:17:20 +0000 2017,0.0,0.0,1.0,0.0,91
